run_id,prompt_name,test_case,passed,latency_ms,tokens_in,tokens_out,error,metric_contains
ebc36d37,implication-extractor_v1,proposition 2.0124,True,4110.734899999443,517,96,,1.0
ebc36d37,implication-extractor_v1,proposition 3.328,True,3451.720600000044,543,86,,1.0
ebc36d37,implication-extractor_v1,proposition 5.14,True,4704.2076000016095,521,196,,1.0
ebc36d37,implication-extractor_v1,propositions 2.151 and 2.1511,True,6555.566299999555,541,316,,1.0
ebc36d37,implication-extractor_v1,proposition 3.143,True,5454.140800000459,562,197,,1.0
